time,inputx,predictx,inputy,predicty
14.759,0.0102357,-0.0268287,-0.033565,-0.0104836
14.76,0.0101673,-0.0265636,-0.0333222,-0.0104694
14.761,0.0101005,-0.0263066,-0.0330442,-0.0104212
14.762,0.0100357,-0.0260579,-0.0327423,-0.0103416
14.763,0.00997411,-0.0258151,-0.0324236,-0.0102334
14.764,0.00991845,-0.025573,-0.0320934,-0.0101013
14.765,0.00987168,-0.0253237,-0.0317504,-0.0099525
14.766,0.00983646,-0.0250597,-0.0313933,-0.00979323
14.767,0.00981507,-0.024775,-0.0310264,-0.00962862
14.768,0.00980855,-0.0244633,-0.0306572,-0.009462
14.769,0.00981678,-0.0241196,-0.0302954,-0.00929622
14.77,0.00983888,-0.0237388,-0.0299494,-0.00913386
14.771,0.00987366,-0.0233178,-0.0296276,-0.00897669
14.772,0.00992041,-0.0228568,-0.0293387,-0.00882803
14.773,0.00997872,-0.0223586,-0.0290876,-0.00869252
14.774,0.0100468,-0.0218275,-0.0288732,-0.00857491
14.775,0.0101218,-0.0212691,-0.0286903,-0.0084789
14.776,0.0102019,-0.0206901,-0.0285364,-0.0084066
14.777,0.0102873,-0.0200964,-0.0284126,-0.00836008
14.778,0.0103777,-0.0194923,-0.0283194,-0.00834068
14.779,0.0104717,-0.0188827,-0.0282561,-0.00834736
14.78,0.0105684,-0.0182742,-0.0282242,-0.00837694
14.781,0.0106677,-0.0176714,-0.0282259,-0.00842665
14.782,0.0107692,-0.0170767,-0.0282586,-0.00849519
14.783,0.0108721,-0.0164929,-0.028315,-0.00858186
14.784,0.010975,-0.0159235,-0.0283894,-0.00868522
14.785,0.0110759,-0.0153715,-0.0284822,-0.00880257
14.786,0.011173,-0.0148393,-0.0285952,-0.0089327
14.787,0.0112662,-0.0143298,-0.0287214,-0.00907402
14.788,0.0113558,-0.0138444,-0.0288522,-0.00921985
14.789,0.0114409,-0.0133852,-0.0289857,-0.00936659
14.79,0.0115211,-0.0129552,-0.0291185,-0.00951544
14.791,0.0115973,-0.0125544,-0.0292521,-0.00966334
14.792,0.0116704,-0.0121803,-0.0293968,-0.00980671
14.793,0.0117424,-0.0118307,-0.0295474,-0.00994448
14.794,0.0118161,-0.0115044,-0.029688,-0.0100745
14.795,0.0118916,-0.0111988,-0.0298182,-0.0101949
14.796,0.0119662,-0.0109122,-0.0299485,-0.0103067
14.797,0.0120383,-0.0106425,-0.0300837,-0.0104126
14.798,0.0121079,-0.0103861,-0.0302166,-0.0105115
14.799,0.0121757,-0.0101401,-0.0303389,-0.0105985
14.8,0.0122428,-0.00990359,-0.0304468,-0.0106732
14.801,0.0123088,-0.00967702,-0.0305441,-0.0107376
14.802,0.0123736,-0.00946102,-0.030641,-0.010792
14.803,0.0124394,-0.00925518,-0.0307332,-0.0108349
14.804,0.012509,-0.00905641,-0.0308027,-0.0108596
14.805,0.0125829,-0.00886051,-0.0308378,-0.0108601
14.806,0.0126594,-0.00866639,-0.0308346,-0.0108341
14.807,0.0127383,-0.00847378,-0.0307898,-0.0107824
14.808,0.0128196,-0.00827958,-0.0307006,-0.0107038
14.809,0.0129027,-0.00808075,-0.0305719,-0.0105931
14.81,0.0129875,-0.00787647,-0.0304169,-0.0104478
14.811,0.013074,-0.0076687,-0.0302467,-0.0102697
14.812,0.0131621,-0.00746045,-0.0300691,-0.0100618
14.813,0.0132516,-0.00725262,-0.0298864,-0.00982742
14.814,0.0133409,-0.00704716,-0.0296965,-0.00957063
14.815,0.0134291,-0.00684747,-0.0294972,-0.00929687
14.816,0.0135152,-0.00665515,-0.0292846,-0.00901221
14.817,0.0135975,-0.00647199,-0.0290538,-0.00872016
14.818,0.0136752,-0.0063001,-0.0288051,-0.00842182
14.819,0.0137488,-0.00614031,-0.0285438,-0.00811769
14.82,0.0138197,-0.00599356,-0.0282753,-0.00780812
14.821,0.0138903,-0.00585965,-0.0280038,-0.00749339
14.822,0.0139624,-0.00573714,-0.027733,-0.00717416
14.823,0.0140367,-0.00562474,-0.0274657,-0.00685246
14.824,0.0141141,-0.00551911,-0.0272043,-0.00653222
14.825,0.014195,-0.00541567,-0.0269506,-0.00621774
14.826,0.0142797,-0.00531013,-0.0267062,-0.00591247
14.827,0.0143683,-0.00519769,-0.0264722,-0.00561915
14.828,0.0144604,-0.00507546,-0.0262494,-0.00533989
14.829,0.0145569,-0.00494228,-0.0260384,-0.00507623
14.83,0.0146593,-0.00479649,-0.0258396,-0.00482926
14.831,0.0147677,-0.00463767,-0.0256532,-0.00459966
14.832,0.0148816,-0.0044666,-0.0254792,-0.00438779
14.833,0.0149999,-0.00428485,-0.0253175,-0.00419374
14.834,0.0151209,-0.00409417,-0.0251681,-0.00401876
14.835,0.0152432,-0.00389539,-0.0250322,-0.00386422
14.836,0.015365,-0.00368968,-0.024916,-0.00372964
14.837,0.015486,-0.00347948,-0.0248259,-0.00361526
14.838,0.0156074,-0.00326827,-0.0247578,-0.00352214
14.839,0.0157304,-0.00305955,-0.0247035,-0.00344948
14.84,0.0158546,-0.00285617,-0.0246624,-0.00339718
14.841,0.0159781,-0.00266169,-0.0246386,-0.00336886
14.842,0.0160995,-0.00248079,-0.024637,-0.00337023
14.843,0.0162171,-0.00231481,-0.0246671,-0.00340187
14.844,0.0163274,-0.00216331,-0.024744,-0.00346043
14.845,0.0164281,-0.00203022,-0.0248686,-0.00354607
14.846,0.0165209,-0.00191942,-0.0250194,-0.0036579
14.847,0.0166072,-0.00183096,-0.0251785,-0.00379316
14.848,0.0166877,-0.00176625,-0.0253385,-0.00395336
14.849,0.016765,-0.00172737,-0.0254991,-0.00414099
14.85,0.0168412,-0.0017121,-0.0256696,-0.00435315
14.851,0.0169167,-0.0017155,-0.0258584,-0.00458323
14.852,0.0169928,-0.00173203,-0.0260634,-0.00482405
14.853,0.0170712,-0.00175507,-0.0262795,-0.00506798
14.854,0.0171522,-0.00177806,-0.0265073,-0.00531047
14.855,0.0172368,-0.00179758,-0.0267339,-0.00555233
14.856,0.0173258,-0.00181235,-0.0269352,-0.00579152
14.857,0.0174165,-0.00182116,-0.027102,-0.0060222
14.858,0.0175047,-0.00182508,-0.0272375,-0.00624076
14.859,0.0175879,-0.00182733,-0.0273476,-0.00644486
14.86,0.0176658,-0.00183013,-0.0274397,-0.00663025
14.861,0.0177372,-0.00183567,-0.0275223,-0.00679038
14.862,0.0178018,-0.00184893,-0.0275988,-0.00692292
14.863,0.0178605,-0.00187561,-0.0276685,-0.00703078
14.864,0.0179148,-0.00191838,-0.0277324,-0.00711753
14.865,0.0179667,-0.00197518,-0.027791,-0.00718688
14.866,0.0180187,-0.00204203,-0.0278388,-0.00724233
14.867,0.018074,-0.00211461,-0.0278684,-0.007285
14.868,0.0181356,-0.00218645,-0.0278777,-0.0073142
14.869,0.0182048,-0.00225001,-0.0278704,-0.00733062
14.87,0.0182822,-0.00229819,-0.0278509,-0.00733608
14.871,0.0183681,-0.00232542,-0.027826,-0.00733046
14.872,0.018463,-0.00232657,-0.0278034,-0.00731317
14.873,0.0185656,-0.00229685,-0.0277858,-0.00728559
14.874,0.0186745,-0.00223558,-0.0277709,-0.00724952
14.875,0.0187892,-0.00214514,-0.0277555,-0.00720674
14.876,0.0189093,-0.00202824,-0.0277341,-0.00715909
14.877,0.0190325,-0.00188843,-0.0276998,-0.00710811
14.878,0.0191568,-0.00173019,-0.0276486,-0.00705399
14.879,0.0192812,-0.00155906,-0.0275816,-0.00699541
14.88,0.0194062,-0.00137995,-0.0275044,-0.00693091
14.881,0.0195321,-0.0011965,-0.0274222,-0.00685961
14.882,0.0196572,-0.00101341,-0.0273389,-0.00678114
14.883,0.0197802,-0.000836139,-0.0272581,-0.00669687
14.884,0.0199002,-0.00066819,-0.0271854,-0.00660974
14.885,0.0200175,-0.000511028,-0.0271276,-0.00652427
14.886,0.0201318,-0.000366394,-0.0270864,-0.00644522
14.887,0.0202425,-0.000237689,-0.0270585,-0.00637523
14.888,0.0203476,-0.000128697,-0.0270404,-0.0063151
14.889,0.0204456,-4.33948e-05,-0.0270283,-0.00626447
14.89,0.0205355,1.57092e-05,-0.0270159,-0.00622338
14.891,0.0206161,4.80658e-05,-0.0269937,-0.00619132
14.892,0.0206865,5.18623e-05,-0.0269581,-0.00616482
14.8931,0.0207476,2.4993e-05,-0.0269173,-0.00614036
14.8941,0.020801,-3.32304e-05,-0.0268843,-0.00611707
14.8951,0.0208471,-0.000121836,-0.0268839,-0.00609454
14.8961,0.020885,-0.000238203,-0.0269518,-0.00607069
14.8971,0.0209161,-0.000379579,-0.0270972,-0.00604428
14.8981,0.0209438,-0.000541426,-0.0272934,-0.00601726
14.8991,0.0209711,-0.000717017,-0.0275075,-0.00599115
14.9001,0.0209984,-0.00090118,-0.0277146,-0.00596518
14.9011,0.0210254,-0.00109102,-0.0278988,-0.00593788
14.9021,0.0210516,-0.00128389,-0.0280526,-0.00590887
14.9031,0.0210759,-0.00147736,-0.0281733,-0.00587922
14.9041,0.0210977,-0.00167034,-0.0282606,-0.00584702
14.9051,0.0211159,-0.00186378,-0.02832,-0.00580844
14.9061,0.0211298,-0.00206006,-0.0283538,-0.00576225
14.9071,0.0211396,-0.00226156,-0.0283544,-0.00570745
14.9081,0.0211464,-0.00246995,-0.0283126,-0.00564302
14.9091,0.0211506,-0.00268621,-0.0282242,-0.00556922
14.9101,0.0211524,-0.00291131,-0.0280921,-0.00548691
14.9111,0.0211516,-0.00314486,-0.0279243,-0.00539692
14.9121,0.021148,-0.0033851,-0.0277288,-0.00529769
14.9131,0.0211419,-0.0036302,-0.0275129,-0.00518616
14.9141,0.0211344,-0.00387787,-0.0272828,-0.0050616
14.9151,0.0211253,-0.00412622,-0.0270442,-0.00492639
14.9161,0.021114,-0.00437496,-0.0268018,-0.00478498
14.9171,0.0211007,-0.00462312,-0.0265598,-0.00464226
14.9181,0.0210856,-0.00486821,-0.0263219,-0.00450225
14.9191,0.0210697,-0.00510801,-0.0260909,-0.00436743
14.9201,0.0210543,-0.00533989,-0.0258685,-0.00423906
14.9211,0.0210403,-0.00556164,-0.0256529,-0.00411767
14.9221,0.021029,-0.00577128,-0.0254397,-0.00400264
14.9231,0.0210218,-0.00596509,-0.0252256,-0.00389264
14.9241,0.0210196,-0.00613887,-0.0250093,-0.00378645
14.9251,0.0210234,-0.00628895,-0.0247908,-0.00368325
14.9261,0.0210344,-0.00641198,-0.0245717,-0.0035814
14.9271,0.0210528,-0.00650558,-0.0243564,-0.00347851
14.9281,0.0210783,-0.00656863,-0.024149,-0.00337412
14.9291,0.0211096,-0.00660126,-0.0239505,-0.00326871
14.9301,0.0211455,-0.00660434,-0.0237635,-0.0031627
14.9311,0.0211846,-0.00657912,-0.0235908,-0.00305819
14.9321,0.0212265,-0.00652813,-0.0234311,-0.00295764
14.9331,0.0212712,-0.00645429,-0.0232831,-0.00286278
14.9341,0.0213187,-0.00636065,-0.0231459,-0.00277416
14.9351,0.0213694,-0.00625101,-0.0230183,-0.00269045
14.9361,0.021424,-0.00612766,-0.0228958,-0.00260983
14.9371,0.0214828,-0.00599135,-0.0227687,-0.0025297
14.9381,0.0215463,-0.0058424,-0.0226277,-0.00244781
14.9391,0.0216152,-0.00567988,-0.0224717,-0.00236226
14.9401,0.0216898,-0.00550256,-0.0223098,-0.00227025
14.9412,0.0217704,-0.00531008,-0.0221509,-0.00217423
14.9423,0.0218574,-0.00510221,-0.0220003,-0.00207491
14.9433,0.0219494,-0.00487914,-0.0218948,-0.00196711
14.9443,0.022044,-0.00464241,-0.021899,-0.00185502
14.9453,0.0221396,-0.0043946,-0.022025,-0.00174599
14.9463,0.0222354,-0.00413872,-0.0222336,-0.00163895
14.9473,0.0223308,-0.00387768,-0.0224832,-0.00153355
14.9483,0.0224249,-0.0036144,-0.0227369,-0.0014296
14.9493,0.0225178,-0.00335312,-0.0229673,-0.00132525
14.9503,0.0226108,-0.00309803,-0.023151,-0.00121661
14.9513,0.0227045,-0.00285147,-0.02327,-0.00109384
14.9523,0.0227984,-0.00261534,-0.0233188,-0.000952138
14.9533,0.0228921,-0.00239149,-0.0232958,-0.000792915
14.9543,0.0229872,-0.00217953,-0.0232006,-0.000614969
14.9553,0.0230852,-0.00197696,-0.0230407,-0.000416221
14.9563,0.0231869,-0.0017815,-0.0228254,-0.000195885
14.9573,0.0232919,-0.0015922,-0.0225571,4.58295e-05
14.9583,0.0233996,-0.00140823,-0.0222332,0.000307298
14.9593,0.0235098,-0.00122762,-0.0218516,0.000586205
14.9603,0.0236227,-0.00104785,-0.0214179,0.000880235
14.9613,0.0237381,-0.000867846,-0.0209451,0.00118666
14.9623,0.023855,-0.000688953,-0.0204432,0.00150292
14.9633,0.0239722,-0.000513611,-0.0199132,0.00182879
14.9643,0.024088,-0.000344465,-0.0193596,0.00216558
14.9653,0.024201,-0.000184085,-0.0187946,0.00251144
14.9663,0.0243095,-3.48546e-05,-0.0182267,0.00286142
14.9673,0.0244123,0.000100233,-0.0176569,0.00321136
14.9683,0.0245091,0.000217775,-0.0170838,0.00356041
14.9693,0.0246004,0.000315597,-0.0165105,0.00390831
14.9703,0.0246868,0.000391871,-0.0159423,0.00425085
14.9713,0.0247687,0.000444443,-0.0153821,0.00458344
14.9723,0.0248464,0.000472354,-0.0148363,0.00490518
14.9733,0.0249187,0.000475436,-0.0143136,0.00521545
14.9743,0.0249845,0.000454438,-0.0138188,0.00551142
14.9753,0.0250426,0.000411055,-0.0133527,0.00579011
14.9763,0.0250933,0.000346406,-0.0129184,0.00604915
14.9773,0.0251374,0.000261518,-0.0125191,0.00628531
14.9783,0.0251757,0.000157325,-0.0121543,0.00649573
14.9793,0.0252085,3.48162e-05,-0.0118226,0.00667904
14.9803,0.0252371,-0.000103707,-0.0115208,0.0068348
14.9813,0.0252639,-0.00025433,-0.0112465,0.00696339
14.9823,0.0252919,-0.000411508,-0.0110017,0.00706458
14.9833,0.0253223,-0.000570033,-0.0107886,0.00713887
14.9843,0.0253559,-0.000726093,-0.0106082,0.00718782
14.9853,0.0253923,-0.000876096,-0.0104587,0.00721249
14.9863,0.0254308,-0.00101556,-0.010338,0.00721479
14.9873,0.0254706,-0.00114028,-0.0102472,0.00719508
14.9883,0.0255117,-0.001249,-0.0101852,0.00715188
14.9893,0.0255541,-0.00134295,-0.0101504,0.007086
14.9903,0.025597,-0.0014247,-0.0101442,0.00699773
14.9913,0.0256378,-0.0014987,-0.0101661,0.00688749
14.9923,0.0256744,-0.00157005,-0.0102162,0.00675763
14.9933,0.025705,-0.00164235,-0.0102944,0.00660798
14.9943,0.0257284,-0.0017177,-0.0103929,0.00643921
14.9953,0.0257448,-0.00179905,-0.0105087,0.0062543
14.9963,0.0257557,-0.00189043,-0.0106442,0.00605324
14.9973,0.0257628,-0.00199408,-0.0107961,0.00583733
14.9983,0.0257659,-0.00211027,-0.0109621,0.00561003
14.9993,0.0257657,-0.00223811,-0.0111387,0.00537333
15.0003,0.0257644,-0.00237491,-0.0113205,0.00513099
15.0013,0.0257644,-0.00251627,-0.0115078,0.00488527
15.0023,0.025766,-0.0026581,-0.0117006,0.00463502
15.0033,0.0257679,-0.00279901,-0.0118961,0.00438255
15.0043,0.0257685,-0.00293879,-0.0120993,0.00413107
15.0053,0.0257664,-0.0030762,-0.0123124,0.0038804
15.0063,0.0257604,-0.00321038,-0.0125283,0.00363153
15.0073,0.0257494,-0.00334281,-0.0127447,0.00338603
15.0083,0.0257325,-0.00347738,-0.0129623,0.00314399
15.0093,0.0257089,-0.00361871,-0.0131781,0.00290682
15.0103,0.025678,-0.0037707,-0.0133889,0.00267562
15.0113,0.0256391,-0.00393651,-0.013588,0.00245184
15.0123,0.025592,-0.0041186,-0.0137736,0.00223914
15.0133,0.0255364,-0.00431878,-0.0139513,0.00203843
15.0143,0.0254721,-0.00453823,-0.014124,0.00184867
15.0153,0.0253989,-0.00477753,-0.0142911,0.00167099
15.0163,0.0253171,-0.00503676,-0.0144541,0.00150702
15.0173,0.0252265,-0.00531556,-0.0146152,0.00135666
15.0183,0.0251275,-0.00561313,-0.0147733,0.00121744
15.0193,0.0250201,-0.00592763,-0.0149274,0.00108636
15.0203,0.024905,-0.00625652,-0.0150768,0.000962117
15.0213,0.0247834,-0.00659767,-0.0152212,0.000844349
15.0223,0.0246572,-0.00694871,-0.0153577,0.000731967
15.0233,0.0245271,-0.00730691,-0.0154818,0.000624744
15.0243,0.0243922,-0.00767039,-0.0155938,0.000524009
15.0253,0.0242518,-0.00803744,-0.0156978,0.000430158
15.0263,0.0241056,-0.00840563,-0.0157951,0.000342562
15.0273,0.0239533,-0.00877246,-0.0158841,0.000261347
15.0283,0.0237951,-0.00913655,-0.0159668,0.00018755
15.0293,0.0236309,-0.00949822,-0.0160483,0.000120658
15.0303,0.023461,-0.00985815,-0.0161301,5.85031e-05
15.0313,0.0232856,-0.0102163,-0.01621,-6.30607e-07
15.0323,0.0231051,-0.0105722,-0.0162869,-5.76108e-05
15.0333,0.0229198,-0.0109249,-0.0163638,-0.000113444
15.0343,0.02273,-0.0112734,-0.0164462,-0.000170848
15.0353,0.0225361,-0.0116164,-0.0165366,-0.000232607
15.0363,0.0223385,-0.0119526,-0.0166357,-0.000298642
15.0373,0.0221376,-0.0122801,-0.0167465,-0.000368599
15.0383,0.0219339,-0.0125968,-0.0168681,-0.000443765
15.0393,0.0217288,-0.012901,-0.0169961,-0.000524399
15.0403,0.0215243,-0.0131908,-0.0171258,-0.000609432
15.0413,0.0213211,-0.0134635,-0.0172513,-0.000698314
15.0423,0.0211195,-0.0137187,-0.0173668,-0.000791266
15.0433,0.0209198,-0.0139569,-0.0174755,-0.000887231
15.0443,0.0207208,-0.0141768,-0.0175892,-0.000984846
15.0453,0.0205195,-0.0143777,-0.0177152,-0.00108362
15.0463,0.0203147,-0.0145602,-0.0178509,-0.00118149
15.0473,0.0201078,-0.0147252,-0.017992,-0.00127634
15.0483,0.0199007,-0.0148738,-0.0181334,-0.00136959
15.0493,0.0196942,-0.0150078,-0.0182717,-0.00146413
15.0503,0.0194876,-0.015131,-0.0184106,-0.00156151
15.0513,0.0192802,-0.015246,-0.0185538,-0.00166409
15.0523,0.0190715,-0.0153527,-0.0187009,-0.00177137
15.0533,0.0188613,-0.0154496,-0.0188597,-0.0018792
15.0543,0.0186495,-0.0155364,-0.0190384,-0.00198784
15.0553,0.0184361,-0.0156146,-0.0192243,-0.0020999
15.0563,0.0182211,-0.0156857,-0.0194062,-0.00221442
15.0573,0.0180046,-0.0157503,-0.0195897,-0.00233161
15.0583,0.0177871,-0.0158082,-0.0197812,-0.00245433
15.0597,0.0175698,-0.0158597,-0.0199841,-0.0025842
15.0607,0.0173547,-0.0159053,-0.0202128,-0.0027173
15.0617,0.0171433,-0.015944,-0.0205313,-0.0028488
15.0627,0.0169364,-0.0159757,-0.0210233,-0.00298101
15.0637,0.0167344,-0.0160012,-0.0216836,-0.00311518
15.0647,0.0165374,-0.0160193,-0.0224405,-0.00324864
15.0657,0.0163442,-0.016028,-0.0232375,-0.0033803
15.0667,0.0161538,-0.016028,-0.0240357,-0.00350939
15.0677,0.015966,-0.0160211,-0.0248054,-0.00363348
15.0687,0.01578,-0.0160082,-0.0255253,-0.00374889
15.0697,0.0155939,-0.0159892,-0.0261833,-0.00385557
15.0707,0.0154061,-0.0159642,-0.0267698,-0.00395863
15.0717,0.0152158,-0.0159333,-0.027276,-0.00406232
15.0727,0.0150237,-0.0158975,-0.0276973,-0.00416803
15.0737,0.0148308,-0.0158573,-0.0280333,-0.00427642
15.0747,0.0146377,-0.0158132,-0.0282875,-0.00438784
15.0757,0.0144443,-0.0157669,-0.028468,-0.00450154
15.0767,0.0142516,-0.015718,-0.0285865,-0.00461635
15.0777,0.0140607,-0.0156654,-0.0286515,-0.00473151
15.0787,0.0138729,-0.0156077,-0.0286703,-0.00484567
15.0797,0.0136891,-0.0155433,-0.0286519,-0.00495808
15.0807,0.0135092,-0.0154711,-0.0286019,-0.00506925
15.0817,0.0133335,-0.0153911,-0.0285219,-0.00517938
15.0827,0.0131631,-0.0153026,-0.0284137,-0.00528789
15.0837,0.0129976,-0.0152041,-0.0282801,-0.00539381
15.0847,0.0128359,-0.0150947,-0.0281247,-0.00549616
15.0857,0.0126788,-0.0149747,-0.0279513,-0.00559382
15.0867,0.0125288,-0.0148434,-0.027764,-0.00568493
15.0877,0.0123878,-0.0146994,-0.0275666,-0.00576776
15.0887,0.0122575,-0.0145427,-0.0273628,-0.00584144
15.0897,0.0121385,-0.014374,-0.027156,-0.0059057
15.0907,0.01203,-0.0141932,-0.0269495,-0.00596073
15.0917,0.0119306,-0.0139999,-0.026746,-0.00600705
15.0927,0.0118386,-0.0137941,-0.0265482,-0.00604539
15.0937,0.0117525,-0.0135767,-0.0263581,-0.00607664
15.0947,0.0116701,-0.0133495,-0.0261776,-0.00610221
15.0957,0.0115891,-0.0131161,-0.0260093,-0.00612377
15.0967,0.0115089,-0.0128806,-0.0258577,-0.006142
15.0977,0.011429,-0.0126465,-0.0257283,-0.00615796
15.0987,0.0113486,-0.0124167,-0.0256198,-0.00617358
15.0997,0.0112676,-0.0121944,-0.0255268,-0.00618881
15.1007,0.0111861,-0.0119821,-0.0254498,-0.00620404
15.1017,0.0111046,-0.0117799,-0.0253887,-0.00622258
15.1027,0.0110235,-0.0115873,-0.025344,-0.00624491
15.1037,0.0109446,-0.0114037,-0.025324,-0.00626884
15.1047,0.0108704,-0.0112275,-0.0253266,-0.00629473
15.1057,0.0108021,-0.0110562,-0.0253316,-0.00632166
15.1067,0.0107407,-0.0108876,-0.0253299,-0.00634693
15.1077,0.010687,-0.0107192,-0.0253271,-0.00637093
15.1087,0.0106423,-0.0105483,-0.025327,-0.00639551
15.1097,0.0106071,-0.0103718,-0.0253316,-0.00642061
15.1107,0.0105811,-0.010188,-0.0253425,-0.00644292
15.1117,0.0105635,-0.00999586,-0.0253624,-0.00645917
15.1127,0.0105533,-0.00979487,-0.0253905,-0.00647042
15.1137,0.0105503,-0.00958488,-0.0254192,-0.00647833
15.1147,0.0105548,-0.00936609,-0.025442,-0.00648299
15.1157,0.0105665,-0.00913951,-0.0254557,-0.00648473
15.1167,0.0105847,-0.0089066,-0.0254612,-0.00648356
15.1177,0.0106086,-0.0086693,-0.0254605,-0.00647977
15.1187,0.0106376,-0.00842959,-0.0254532,-0.00647271
15.1197,0.010671,-0.00818823,-0.0254418,-0.00646097
15.1207,0.0107071,-0.00794615,-0.0254324,-0.00644507
15.1217,0.010745,-0.00770508,-0.02543,-0.00642639
15.1227,0.010785,-0.00746613,-0.0254371,-0.00640621
15.1237,0.0108278,-0.00723005,-0.0254522,-0.00638606
15.1247,0.0108748,-0.00699757,-0.0254709,-0.00636685
15.1257,0.0109262,-0.00676949,-0.0254919,-0.00634958
15.1267,0.010982,-0.00654637,-0.0255154,-0.00633622
15.1277,0.0110415,-0.00632719,-0.0255392,-0.00632792
15.1287,0.011105,-0.00611033,-0.0255644,-0.00632384
15.1297,0.0111742,-0.00589405,-0.0255949,-0.00632303
15.1307,0.0112509,-0.00567622,-0.0256307,-0.00632513
15.1317,0.0113361,-0.0054555,-0.0256681,-0.00632918
15.1327,0.0114305,-0.00523139,-0.0257028,-0.00633369
15.1337,0.011535,-0.00500292,-0.0257291,-0.00633768
15.1347,0.0116494,-0.00476792,-0.0257399,-0.00634037
15.1357,0.0117731,-0.00452445,-0.0257306,-0.0063404
15.1367,0.0119056,-0.00427172,-0.0256991,-0.0063358
15.1377,0.012047,-0.00400917,-0.0256453,-0.00632446
15.1387,0.0121966,-0.00373645,-0.0255706,-0.00630454
15.1397,0.0123544,-0.00345485,-0.0254771,-0.00627442
15.1407,0.0125199,-0.00316654,-0.0253676,-0.00623322
15.1417,0.0126915,-0.0028732,-0.0252452,-0.00618126
15.1427,0.0128662,-0.00257697,-0.0251131,-0.00611918
15.1437,0.0130421,-0.00228014,-0.0249735,-0.00604793
15.1447,0.0132185,-0.00198447,-0.024826,-0.00596928
15.1457,0.0133954,-0.00169174,-0.0246681,-0.00588446
15.1467,0.0135735,-0.00140346,-0.024501,-0.00579518
15.1477,0.013753,-0.00112134,-0.0243291,-0.00570387
15.1487,0.0139355,-0.000847033,-0.0241583,-0.0056109
15.1497,0.0141234,-0.000579755,-0.023995,-0.00551668
15.1507,0.0143182,-0.000317151,-0.0238337,-0.00542217
15.1517,0.0145211,-5.74233e-05,-0.0236651,-0.00532617
15.1527,0.0147328,0.00020142,-0.0234887,-0.00522895
15.1537,0.0149532,0.000461517,-0.0233048,-0.00513292
15.1547,0.0151812,0.000724716,-0.0231138,-0.00503805
15.1557,0.0154149,0.000991943,-0.0229186,-0.00494256
15.1567,0.0156523,0.00126302,-0.0227168,-0.00484491
15.1577,0.0158914,0.001537,-0.0225018,-0.00474418
15.1587,0.0161309,0.00181181,-0.0222755,-0.00464007
15.1597,0.0163703,0.00208495,-0.0220474,-0.00453363
15.1607,0.0166091,0.00235327,-0.0218236,-0.00442623
15.1617,0.0168469,0.00261283,-0.0216043,-0.00431863
15.1627,0.0170827,0.00286032,-0.0213879,-0.00421017
15.1637,0.0173147,0.00309295,-0.0211751,-0.0041002
15.1647,0.0175406,0.00330854,-0.0209671,-0.00399136
15.1657,0.0177588,0.00350568,-0.020758,-0.00388612
15.1667,0.0179686,0.00368326,-0.0205447,-0.00378401
15.1677,0.0181706,0.00384056,-0.0203313,-0.00368531
15.1687,0.0183662,0.00397657,-0.0201222,-0.00359111
15.1697,0.0185568,0.00409055,-0.0199245,-0.00350226
15.1707,0.0187435,0.00418302,-0.0197441,-0.00341966
15.1717,0.0189276,0.00425517,-0.0195854,-0.00334378
15.1727,0.0191104,0.00430902,-0.0194512,-0.00327668
15.1737,0.0192923,0.00434709,-0.0193432,-0.00322127
15.1747,0.0194722,0.00437186,-0.0192622,-0.00317971
15.1757,0.0196477,0.00438507,-0.0192077,-0.00315371
15.1767,0.0198178,0.00438738,-0.0191756,-0.00314452
15.1777,0.0199824,0.00437971,-0.0191598,-0.00315247
15.1787,0.0201413,0.00436277,-0.0191585,-0.00317706
15.1797,0.0202943,0.00433569,-0.0191744,-0.00321809
15.1807,0.0204418,0.0042963,-0.0192095,-0.00327516
15.1817,0.0205847,0.00424297,-0.0192652,-0.00334696
15.1827,0.0207226,0.00417551,-0.0193415,-0.00343185
15.1837,0.0208536,0.00409388,-0.0194379,-0.00352886
15.1847,0.0209764,0.00399834,-0.0195536,-0.00363817
15.1857,0.0210911,0.00388985,-0.0196874,-0.00376021
15.1867,0.0211996,0.00376992,-0.0198377,-0.00389484
15.1877,0.0213044,0.00363999,-0.0200031,-0.0040415
15.1887,0.0214071,0.00350093,-0.0201817,-0.00419934
15.1897,0.0215085,0.00335362,-0.0203719,-0.0043668
15.1907,0.0216099,0.00320011,-0.0205711,-0.00454192
15.1917,0.0217129,0.00304456,-0.020774,-0.00472316
15.1927,0.0218184,0.00289199,-0.0209736,-0.00490827
15.1937,0.0219275,0.002746,-0.021167,-0.00509452
15.1947,0.0220416,0.00260976,-0.0213531,-0.00528052
15.1957,0.0221613,0.00248633,-0.0215289,-0.00546441
15.1967,0.0222874,0.00237803,-0.0216946,-0.00564328
15.1977,0.0224209,0.00228734,-0.0218512,-0.00581495
15.1987,0.022562,0.00221592,-0.0219967,-0.00597835
15.1997,0.0227109,0.00216424,-0.0221305,-0.00613321
15.2007,0.0228671,0.00213295,-0.0222553,-0.00627831
15.2017,0.0230288,0.0021224,-0.0223752,-0.00641386
15.2027,0.023195,0.00213212,-0.0224869,-0.00654121
15.2037,0.0233664,0.00216158,-0.0225853,-0.00665755
15.2047,0.0235441,0.00221106,-0.0226707,-0.0067614
15.2057,0.0237287,0.00228056,-0.0227331,-0.00685395
15.2067,0.0239216,0.00236894,-0.0227624,-0.00693241
