time,inputx,predictx,inputy,predicty
11.0295,-0.0303151,-0.0268968,-0.00609867,-0.00639604
11.0305,-0.0304947,-0.0270064,-0.00635487,-0.00656261
11.0315,-0.0306746,-0.0271722,-0.00662243,-0.00670267
11.0325,-0.0308556,-0.0273798,-0.00691024,-0.00683392
11.0335,-0.0310392,-0.0276009,-0.00722911,-0.0069658
11.0345,-0.0312265,-0.0278078,-0.00758328,-0.00708788
11.0355,-0.0314179,-0.0279833,-0.00797135,-0.00719329
11.0365,-0.0316135,-0.0281275,-0.00839028,-0.00728953
11.0375,-0.0318105,-0.0282545,-0.00883589,-0.00739346
11.0385,-0.0320064,-0.0283924,-0.00930621,-0.007524
11.0395,-0.0321984,-0.0285633,-0.00980077,-0.00770354
11.0405,-0.0323829,-0.0287789,-0.0103163,-0.00795368
11.0415,-0.0325583,-0.0290643,-0.0108487,-0.00828113
11.0425,-0.0327231,-0.0294288,-0.0113934,-0.00866715
11.0435,-0.032876,-0.0298535,-0.0119432,-0.00908945
11.0445,-0.0330164,-0.0303127,-0.0124949,-0.00955454
11.0455,-0.0331444,-0.0307773,-0.013045,-0.0100765
11.0465,-0.0332603,-0.0312281,-0.0135892,-0.010651
11.0475,-0.0333646,-0.0316476,-0.0141275,-0.0112626
11.0485,-0.0334593,-0.0320142,-0.0146576,-0.0118899
11.0495,-0.0335464,-0.0323098,-0.0151805,-0.0125267
11.0505,-0.0336272,-0.0325283,-0.0156958,-0.013172
11.0515,-0.0337031,-0.0326727,-0.0162015,-0.013814
11.0525,-0.0337741,-0.0327401,-0.0166945,-0.0144433
11.0535,-0.0338399,-0.0327334,-0.0171708,-0.0150571
11.0545,-0.0339006,-0.0326728,-0.0176265,-0.0156599
11.0555,-0.0339551,-0.0325848,-0.0180577,-0.0162575
11.0565,-0.034003,-0.0324939,-0.0184655,-0.0168518
11.0575,-0.0340427,-0.0324062,-0.0188447,-0.0174353
11.0585,-0.0340746,-0.0323159,-0.0191949,-0.0180086
11.0596,-0.0340995,-0.0322204,-0.0195119,-0.018567
11.0606,-0.0341204,-0.0321164,-0.0197855,-0.0190954
11.0616,-0.0341401,-0.0319981,-0.0200104,-0.0195897
11.0626,-0.0341602,-0.0318553,-0.0201861,-0.0200425
11.0636,-0.0341821,-0.0316768,-0.0203083,-0.0204433
11.0646,-0.0342045,-0.0314418,-0.020388,-0.0208084
11.0656,-0.0342296,-0.0311504,-0.0204327,-0.0211279
11.0666,-0.03426,-0.030825,-0.0204424,-0.0213655
11.0676,-0.0342982,-0.0304731,-0.02043,-0.0215182
11.0686,-0.0343452,-0.030087,-0.0203986,-0.0215851
11.0696,-0.0344006,-0.0296462,-0.0203542,-0.0215805
11.0706,-0.0344646,-0.0291509,-0.0203035,-0.0215216
11.0716,-0.0345375,-0.0286341,-0.0202451,-0.021395
11.0726,-0.0346233,-0.0281353,-0.0201697,-0.0212034
11.0736,-0.034722,-0.0276648,-0.0200772,-0.020978
11.0746,-0.0348316,-0.0272157,-0.019973,-0.0207389
11.0756,-0.03495,-0.0267964,-0.0198632,-0.0204938
11.0766,-0.0350732,-0.02641,-0.0197604,-0.0202523
11.0776,-0.0352011,-0.0260778,-0.019674,-0.0200054
11.0786,-0.0353326,-0.0258319,-0.0196141,-0.0197265
11.0796,-0.0354667,-0.0256915,-0.0195853,-0.0193907
11.0806,-0.0356025,-0.0256594,-0.0195927,-0.0189978
11.0816,-0.0357382,-0.0256918,-0.0196432,-0.0185746
11.0826,-0.0358729,-0.0257588,-0.0197389,-0.018141
11.0836,-0.0360063,-0.025874,-0.0198821,-0.0177143
11.0846,-0.0361396,-0.0260467,-0.0200774,-0.0173122
11.0856,-0.0362722,-0.0262604,-0.0203242,-0.0169432
11.0866,-0.0364046,-0.0264849,-0.0206176,-0.0166209
11.0876,-0.0365386,-0.0267057,-0.0209569,-0.0163648
11.0886,-0.0366742,-0.0269176,-0.021334,-0.0161774
11.0896,-0.0368121,-0.0271247,-0.0217429,-0.0160668
11.0906,-0.0369518,-0.0273264,-0.0221825,-0.0160481
11.0916,-0.0370925,-0.0275176,-0.0226488,-0.0161209
11.0926,-0.0372334,-0.0277107,-0.0231399,-0.0162854
11.0936,-0.0373739,-0.0279185,-0.0236474,-0.0165324
11.0946,-0.0375133,-0.0281526,-0.024168,-0.0168507
11.0956,-0.0376499,-0.0284199,-0.0246923,-0.0172283
11.0966,-0.0377824,-0.0287207,-0.0252095,-0.0176601
11.0976,-0.0379098,-0.0290502,-0.0257164,-0.0181597
11.0986,-0.0380301,-0.029403,-0.0262049,-0.0187198
11.0996,-0.0381419,-0.0297895,-0.0266708,-0.0193276
11.1006,-0.0382433,-0.0302173,-0.0271112,-0.019974
11.1016,-0.0383317,-0.0306744,-0.0275226,-0.0206413
11.1026,-0.0384055,-0.0311505,-0.0279018,-0.0213145
11.1036,-0.0384639,-0.0316418,-0.0282458,-0.0219775
11.1046,-0.0385069,-0.0321443,-0.0285518,-0.0226183
11.1056,-0.0385348,-0.0326445,-0.0288174,-0.0232329
11.1066,-0.0385484,-0.0331172,-0.0290408,-0.0238161
11.1076,-0.0385476,-0.0335404,-0.0292203,-0.0243624
11.1086,-0.0385336,-0.0339019,-0.029355,-0.0248648
11.1096,-0.0385069,-0.0341904,-0.0294495,-0.0253171
11.1106,-0.0384679,-0.0344034,-0.0295065,-0.0257098
11.1116,-0.0384186,-0.0345491,-0.0295271,-0.0260389
11.1126,-0.0383612,-0.0346201,-0.0295129,-0.026307
11.1136,-0.038296,-0.0346125,-0.0294611,-0.0265043
11.1146,-0.0382233,-0.034543,-0.0293737,-0.0266259
11.1156,-0.0381441,-0.0344166,-0.0292522,-0.0266788
11.1166,-0.0380577,-0.0342257,-0.0290969,-0.0266761
11.1176,-0.0379638,-0.0339901,-0.0289195,-0.026633
11.1186,-0.0378625,-0.0337453,-0.0287231,-0.0265319
11.1196,-0.0377544,-0.0334964,-0.0285069,-0.0263589
11.1206,-0.0376388,-0.0332264,-0.0282821,-0.0261331
11.1218,-0.0375178,-0.0329337,-0.0280422,-0.0258438
11.1228,-0.0373967,-0.0326232,-0.0277846,-0.0254942
11.1238,-0.0372805,-0.0322891,-0.0275057,-0.025098
11.1248,-0.037179,-0.031946,-0.0271855,-0.0246356
11.1259,-0.0370962,-0.0315982,-0.0268227,-0.0241204
11.1269,-0.0370267,-0.0312281,-0.0264276,-0.0235681
11.1279,-0.0369672,-0.0308558,-0.026007,-0.0229724
11.1289,-0.036919,-0.0305137,-0.0255616,-0.0223367
11.1299,-0.0368803,-0.0302005,-0.0251018,-0.0216717
11.1309,-0.0368448,-0.0298878,-0.0246472,-0.0210013
11.1319,-0.0368082,-0.0295524,-0.0242112,-0.0203469
11.1329,-0.0367668,-0.0291906,-0.0238067,-0.0197217
11.1339,-0.0367175,-0.0288094,-0.0234374,-0.0191215
11.1349,-0.0366587,-0.0284222,-0.0230974,-0.0185347
11.1359,-0.0365892,-0.0280394,-0.0227861,-0.0179734
11.1369,-0.0365087,-0.0276722,-0.0225017,-0.0174511
11.1379,-0.0364172,-0.0273264,-0.022244,-0.0169806
11.1389,-0.036315,-0.0269989,-0.0220158,-0.0165762
11.1399,-0.0362026,-0.0266875,-0.0218179,-0.0162282
11.1409,-0.0360808,-0.0263906,-0.0216482,-0.015913
11.1419,-0.0359504,-0.0261059,-0.021508,-0.0156124
11.1429,-0.0358134,-0.0258287,-0.0213905,-0.0153158
11.1439,-0.0356717,-0.0255519,-0.0212928,-0.015036
11.1449,-0.0355266,-0.0252739,-0.0212179,-0.0147845
11.1459,-0.0353807,-0.0249947,-0.0211645,-0.0145464
11.1469,-0.0352359,-0.0246985,-0.0211423,-0.0143251
11.1479,-0.0350945,-0.0243748,-0.0211573,-0.0141206
11.1489,-0.0349583,-0.0240355,-0.0212145,-0.0139208
11.1499,-0.0348285,-0.0236953,-0.0213204,-0.0137162
11.1509,-0.0347044,-0.023359,-0.0214804,-0.0134935
11.1519,-0.0345851,-0.0230305,-0.0216982,-0.0132616
11.1529,-0.0344698,-0.022729,-0.0219726,-0.013047
11.1539,-0.0343577,-0.022481,-0.0223094,-0.012874
11.1549,-0.0342481,-0.0223031,-0.0227037,-0.0127443
11.1559,-0.0341404,-0.0221947,-0.0231497,-0.0126678
11.1569,-0.0340339,-0.0221462,-0.0236514,-0.0126767
11.1579,-0.0339283,-0.0221479,-0.0242024,-0.0127745
11.1589,-0.033823,-0.0221913,-0.0247958,-0.0129672
11.1599,-0.0337176,-0.0222673,-0.0254246,-0.0132689
11.1609,-0.033613,-0.0223658,-0.0260808,-0.0136746
11.1619,-0.0335087,-0.0224767,-0.0267539,-0.0141777
11.1629,-0.0334051,-0.0225966,-0.027437,-0.0147805
11.1639,-0.033303,-0.0227171,-0.0281283,-0.0154878
11.1649,-0.0332036,-0.0228177,-0.0288179,-0.0162888
11.1659,-0.0331079,-0.0228948,-0.0295005,-0.0171673
11.1669,-0.0330152,-0.0229625,-0.0301767,-0.0181019
11.1679,-0.0329246,-0.0230304,-0.0308429,-0.0190633
11.1689,-0.0328343,-0.023088,-0.0314973,-0.0200476
